date,regime,executed,ret_bench,ret_strategy,price_qqq,price_tqqq,eq_strategy,eq_benchmark,eq_tqqq
2025-09-29,-1,1,0.00463111,0.02380478,598.73000000,102.79000000,1.26904368,1.54133093,1.27833900
2025-09-30,-1,-1,0.00273913,0.00000000,600.37000000,102.41000000,1.26904368,1.54555284,1.27361300
2025-10-01,-1,-1,0.00479704,0.00000000,603.25000000,101.73000000,1.26904368,1.55296692,1.26515600
2025-10-02,-1,-1,0.00411107,0.00000000,605.73000000,106.81000000,1.26904368,1.55935127,1.32833300
2025-10-03,-1,-1,-0.00420980,0.00000000,603.18000000,106.44000000,1.26904368,1.55278672,1.32373200
2025-10-06,-1,-1,0.00751020,0.00000000,607.71000000,107.40000000,1.26904368,1.56444845,1.33567100
2025-10-07,-1,-1,-0.00526567,0.00000000,604.51000000,107.70000000,1.26904368,1.55621058,1.33940200
2025-10-08,-1,-1,0.01146383,0.00000000,611.44000000,105.72000000,1.26904368,1.57405071,1.31477800
2025-10-09,-1,-1,-0.00121026,0.00000000,610.70000000,108.88000000,1.26904368,1.57214571,1.35407700
2025-10-10,1,-1,-0.03471426,0.00000000,589.50000000,108.73000000,1.26904368,1.51756983,1.35221100
2025-10-13,0,1,0.02122137,-0.06134462,602.01000000,102.06000000,1.19119468,1.54977475,1.26926000
2025-10-14,0,0,-0.00666102,-0.00753380,598.00000000,99.73000000,1.18222046,1.53945167,1.24028400
2025-10-15,-1,0,0.00705686,0.01459240,602.22000000,104.14000000,1.19947189,1.55031536,1.29512800
2025-10-16,0,-1,-0.00370297,0.00000000,599.99000000,104.68000000,1.19947189,1.54457459,1.30184400
2025-10-17,0,0,0.00656678,-0.01185327,603.93000000,100.92000000,1.18525423,1.55471747,1.25508300
2025-10-20,0,0,0.01260080,0.01533591,611.54000000,105.61000000,1.20343118,1.57430815,1.31341000
2025-10-21,1,0,-0.00026163,0.00715557,611.38000000,107.90000000,1.21204242,1.57389625,1.34188900
2025-10-22,0,1,-0.00963394,-0.00417053,605.49000000,107.45000000,1.20698756,1.55873343,1.33629300
2025-10-23,0,0,0.00840641,-0.00976640,610.58000000,104.27000000,1.19519963,1.57183679,1.29674500
2025-10-24,0,0,0.01067837,0.01810300,617.10000000,109.99000000,1.21683634,1.58862144,1.36788100
2025-10-27,0,0,0.01780911,0.01359124,628.09000000,114.52000000,1.23337464,1.61691337,1.42421800
2025-10-28,1,0,0.00768998,0.00901939,632.92000000,117.65000000,1.24449893,1.62934741,1.46314400
2025-10-29,1,1,0.00450294,0.02481938,635.77000000,120.57000000,1.27538662,1.63668426,1.49945800
2025-10-30,1,1,-0.01528855,-0.01642200,626.05000000,118.59000000,1.25444222,1.61166173,1.47483400
2025-10-31,1,1,0.00482390,0.00758917,629.07000000,119.49000000,1.26396240,1.61943622,1.48602700
